3-7-2024 08:13:09-log: Cannot access game frame or container.
3-7-2024 08:13:09-debug: asset-db:require-engine-code (1528ms)
3-7-2024 08:13:10-log: Cocos Creator v3.8.0
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:19.87MB, end 87.87MB, increase: 68.00MB
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db-plugin-register: programming start:88.63MB, end 91.12MB, increase: 2.49MB
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:91.16MB, end 94.77MB, increase: 3.61MB
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db-plugin-enable: project start:91.33MB, end 94.78MB, increase: 3.44MB
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:87.88MB, end 94.78MB, increase: 6.90MB
3-7-2024 08:13:10-debug: asset-db:worker-init: initPlugin (351ms)
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db:worker-init start:19.87MB, end 94.84MB, increase: 74.97MB
3-7-2024 08:13:10-debug: Run asset db hook programming:beforePreStart ...
3-7-2024 08:13:10-debug: Run asset db hook programming:beforePreStart success!
3-7-2024 08:13:10-debug: Run asset db hook engine-extends:beforePreStart success!
3-7-2024 08:13:11-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.0\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
3-7-2024 11:29:06-debug: D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\55\55b355bff024e7ea5af1432af69ff9f90e1b55bf.js resolved to D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\55\55b355bff024e7ea5af1432af69ff9f90e1b55bf.js is not in module cache!
3-7-2024 11:29:06-debug: [[Executor]] Register BulletE
3-7-2024 11:29:06-debug: [[Executor]] Module "pack:///chunks/55/55b355bff024e7ea5af1432af69ff9f90e1b55bf.js" loaded.
3-7-2024 11:29:06-debug: [[Executor]] Register Plane
3-7-2024 11:29:06-debug: [[Executor]] Module "pack:///chunks/e9/e9ccfd6adca91d40d5e81c34aed7e88a092ae45d.js" loaded.
3-7-2024 11:29:06-debug: [[Executor]] Register Enemy
3-7-2024 11:29:06-debug: [[Executor]] Module "pack:///chunks/f2/f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js" loaded.
3-7-2024 11:29:06-debug: // ---- build task Query asset bundle ----
3-7-2024 11:29:06-debug: [[Executor]] Module "pack:///chunks/80/80666a788b9e491e22041c398d8a921fb255d677.js" loaded.
3-7-2024 11:29:06-debug: Query asset bundle start0%
3-7-2024 11:29:06-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
3-7-2024 11:29:06-debug: // ---- build task Query asset bundle ---- (13ms)
3-7-2024 11:29:06-debug: run build task Query asset bundle success in 13 ms √5%
3-7-2024 11:29:06-debug: // ---- build task Query asset bundle ----
3-7-2024 11:29:06-debug: [Build Memory track]: Query asset bundle start:278.78MB, end 279.71MB, increase: 943.96KB
3-7-2024 11:29:06-debug: Query asset bundle start5%
3-7-2024 11:29:06-debug: run build task Query asset bundle success in 1 ms √10%
3-7-2024 11:29:06-debug: [Build Memory track]: Query asset bundle start:279.72MB, end 279.73MB, increase: 13.91KB
3-7-2024 11:29:06-debug: // ---- build task Sort some build options to settings.json ----
3-7-2024 11:29:06-debug: // ---- build task Query asset bundle ---- (1ms)
3-7-2024 11:29:06-debug: Sort some build options to settings.json start10%
3-7-2024 11:29:06-debug: run build task Sort some build options to settings.json success in 0 ms √12%
3-7-2024 11:29:06-debug: [Build Memory track]: Sort some build options to settings.json start:279.74MB, end 279.75MB, increase: 10.64KB
3-7-2024 11:29:06-debug: Fill script data to settings start12%
3-7-2024 11:29:06-debug: // ---- build task Fill script data to settings ----
3-7-2024 11:29:06-debug: // ---- build task Fill script data to settings ---- (2ms)
3-7-2024 11:29:06-debug: run build task Fill script data to settings success in 2 ms √13%
3-7-2024 11:29:06-debug: Sort some build options to settings.json start13%
3-7-2024 11:29:06-debug: [Build Memory track]: Fill script data to settings start:279.76MB, end 279.78MB, increase: 13.57KB
3-7-2024 11:29:06-debug: // ---- build task Sort some build options to settings.json ----
3-7-2024 11:29:06-debug: // ---- build task Sort some build options to settings.json ---- (2ms)
3-7-2024 11:29:06-debug: run build task Sort some build options to settings.json success in 2 ms √15%
3-7-2024 11:29:06-debug: [Build Memory track]: Sort some build options to settings.json start:279.79MB, end 279.85MB, increase: 61.69KB
3-7-2024 11:29:20-debug: refresh db internal success
3-7-2024 11:29:20-debug: refresh db assets success
3-7-2024 11:29:20-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 11:29:20-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 11:29:20-debug: asset-db:refresh-all-database (62ms)
3-7-2024 11:29:20-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 11:29:20-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 11:29:26-debug: refresh db internal success
3-7-2024 11:29:26-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts\BulletE.tsbackground: #aaff85; color: #000;color: #000;
3-7-2024 11:29:27-debug: refresh db assets success
3-7-2024 11:29:27-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 11:29:27-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 11:29:27-debug: asset-db:refresh-all-database (70ms)
3-7-2024 11:29:27-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 11:29:27-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 11:29:27-debug: Query all assets info in project
3-7-2024 11:29:28-debug: init custom config: keepNodeUuid: false, useCache: true
3-7-2024 11:29:28-debug:   Number of other assets: 452
3-7-2024 11:29:28-debug:   Number of all scripts: 6
3-7-2024 11:29:28-debug:   Number of all scenes: 1
3-7-2024 11:29:28-debug: reload all scripts.
3-7-2024 11:29:28-debug: Incremental keys: 
3-7-2024 11:29:28-debug: Set detail map pack:///resolution-detail-map.json: {}
3-7-2024 11:29:28-debug: Unregister DebugViewRuntimeControl
3-7-2024 11:29:28-debug: Unregister Bullet
3-7-2024 11:29:28-debug: Unregister Background
3-7-2024 11:29:28-debug: Unregister Plane
3-7-2024 11:29:28-debug: Unregister BulletE
3-7-2024 11:29:28-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
3-7-2024 11:29:28-debug: Unregister Enemy
3-7-2024 11:29:28-debug: Invalidating 'pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js'
3-7-2024 11:29:28-debug: Invalidating 'pack:///chunks/93/93357aa9f8b0460fff77973d559fe7669a1b01b0.js'
3-7-2024 11:29:28-debug: Invalidating 'pack:///chunks/d0/d041a64e19ef3a74292fa0e04ceb78312b81993c.js'
3-7-2024 11:29:28-debug: Invalidating 'pack:///chunks/e9/e9ccfd6adca91d40d5e81c34aed7e88a092ae45d.js'
3-7-2024 11:29:28-debug: Invalidating 'pack:///chunks/f2/f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js'
3-7-2024 11:29:28-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
3-7-2024 11:29:28-debug: Invalidating 'pack:///chunks/55/55b355bff024e7ea5af1432af69ff9f90e1b55bf.js'
3-7-2024 11:29:28-debug: Invalidating 'pack:///chunks/80/80666a788b9e491e22041c398d8a921fb255d677.js'
3-7-2024 11:29:28-debug: D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\f2\f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js resolved to D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\f2\f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js is not in module cache!
3-7-2024 11:29:28-debug: [[Executor]] Module "pack:///chunks/f2/f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js" loaded.
3-7-2024 11:29:28-debug: [[Executor]] Module "pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js" loaded.
3-7-2024 11:29:28-debug: [[Executor]] Module "pack:///chunks/d0/d041a64e19ef3a74292fa0e04ceb78312b81993c.js" loaded.
3-7-2024 11:29:28-debug: [[Executor]] Register Bullet
3-7-2024 11:29:28-debug: [[Executor]] Register Background
3-7-2024 11:29:28-debug: [[Executor]] Register DebugViewRuntimeControl
3-7-2024 11:29:28-debug: [[Executor]] Module "pack:///chunks/93/93357aa9f8b0460fff77973d559fe7669a1b01b0.js" loaded.
3-7-2024 11:29:28-debug: D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\86\86026ea27f92eb56add0f8a22864022be3ed6e66.js resolved to D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\86\86026ea27f92eb56add0f8a22864022be3ed6e66.js is not in module cache!
3-7-2024 11:29:28-debug: [[Executor]] Register BulletE
3-7-2024 11:29:28-debug: [[Executor]] Module "pack:///chunks/86/86026ea27f92eb56add0f8a22864022be3ed6e66.js" loaded.
3-7-2024 11:29:28-debug: [[Executor]] Register Plane
3-7-2024 11:29:28-debug: [[Executor]] Register Enemy
3-7-2024 11:29:28-debug: [[Executor]] Module "pack:///chunks/e9/e9ccfd6adca91d40d5e81c34aed7e88a092ae45d.js" loaded.
3-7-2024 11:29:28-debug: Query asset bundle start0%
3-7-2024 11:29:28-debug: [[Executor]] Module "pack:///chunks/f2/f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js" loaded.
3-7-2024 11:29:28-debug: [[Executor]] Module "pack:///chunks/80/80666a788b9e491e22041c398d8a921fb255d677.js" loaded.
3-7-2024 11:29:28-debug: // ---- build task Query asset bundle ----
3-7-2024 11:29:28-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
3-7-2024 11:29:28-debug: // ---- build task Query asset bundle ---- (12ms)
3-7-2024 11:29:28-debug: run build task Query asset bundle success in 12 ms √5%
3-7-2024 11:29:28-debug: Query asset bundle start5%
3-7-2024 11:29:28-debug: [Build Memory track]: Query asset bundle start:281.61MB, end 282.51MB, increase: 924.23KB
3-7-2024 11:29:28-debug: // ---- build task Query asset bundle ----
3-7-2024 11:29:28-debug: run build task Query asset bundle success in 0 ms √10%
3-7-2024 11:29:28-debug: [Build Memory track]: Query asset bundle start:282.52MB, end 282.53MB, increase: 9.30KB
3-7-2024 11:29:28-debug: // ---- build task Sort some build options to settings.json ----
3-7-2024 11:29:28-debug: Sort some build options to settings.json start10%
3-7-2024 11:29:28-debug: run build task Sort some build options to settings.json success in 0 ms √12%
3-7-2024 11:29:28-debug: [Build Memory track]: Sort some build options to settings.json start:282.54MB, end 282.55MB, increase: 12.27KB
3-7-2024 11:29:28-debug: Fill script data to settings start12%
3-7-2024 11:29:28-debug: // ---- build task Fill script data to settings ----
3-7-2024 11:29:28-debug: run build task Fill script data to settings success in 0 ms √13%
3-7-2024 11:29:28-debug: [Build Memory track]: Fill script data to settings start:282.57MB, end 282.58MB, increase: 10.29KB
3-7-2024 11:29:28-debug: // ---- build task Sort some build options to settings.json ----
3-7-2024 11:29:28-debug: Sort some build options to settings.json start13%
3-7-2024 11:29:28-debug: // ---- build task Sort some build options to settings.json ---- (3ms)
3-7-2024 11:29:28-debug: run build task Sort some build options to settings.json success in 3 ms √15%
3-7-2024 11:29:28-debug: [Build Memory track]: Sort some build options to settings.json start:282.59MB, end 282.65MB, increase: 60.27KB
3-7-2024 11:29:50-debug: refresh db internal success
3-7-2024 11:29:50-debug: refresh db assets success
3-7-2024 11:29:50-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 11:29:50-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 11:29:50-debug: asset-db:refresh-all-database (55ms)
3-7-2024 11:29:50-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 11:29:50-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 11:29:55-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scene...
3-7-2024 11:29:55-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scenebackground: #aaff85; color: #000;color: #000;
3-7-2024 11:29:55-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene success
3-7-2024 11:29:56-debug: Query all assets info in project
3-7-2024 11:29:56-debug: init custom config: keepNodeUuid: false, useCache: true
3-7-2024 11:29:56-debug:   Number of all scripts: 6
3-7-2024 11:29:56-debug:   Number of other assets: 452
3-7-2024 11:29:56-debug:   Number of all scenes: 1
3-7-2024 11:29:56-debug: reload all scripts.
3-7-2024 11:29:56-debug: Incremental keys: 
3-7-2024 11:29:56-debug: Set detail map pack:///resolution-detail-map.json: {}
3-7-2024 11:29:56-debug: Unregister Background
3-7-2024 11:29:56-debug: Unregister BulletE
3-7-2024 11:29:56-debug: Unregister Enemy
3-7-2024 11:29:56-debug: Unregister Plane
3-7-2024 11:29:56-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
3-7-2024 11:29:56-debug: Invalidating 'pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js'
3-7-2024 11:29:56-debug: Invalidating 'pack:///chunks/d0/d041a64e19ef3a74292fa0e04ceb78312b81993c.js'
3-7-2024 11:29:56-debug: Unregister DebugViewRuntimeControl
3-7-2024 11:29:56-debug: Unregister Bullet
3-7-2024 11:29:56-debug: Invalidating 'pack:///chunks/e9/e9ccfd6adca91d40d5e81c34aed7e88a092ae45d.js'
3-7-2024 11:29:56-debug: Invalidating 'pack:///chunks/86/86026ea27f92eb56add0f8a22864022be3ed6e66.js'
3-7-2024 11:29:56-debug: Invalidating 'pack:///chunks/80/80666a788b9e491e22041c398d8a921fb255d677.js'
3-7-2024 11:29:56-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
3-7-2024 11:29:56-debug: [[Executor]] Module "pack:///chunks/f2/f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js" loaded.
3-7-2024 11:29:56-debug: [[Executor]] Module "pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js" loaded.
3-7-2024 11:29:56-debug: [[Executor]] Register DebugViewRuntimeControl
3-7-2024 11:29:56-debug: [[Executor]] Register Background
3-7-2024 11:29:56-debug: [[Executor]] Module "pack:///chunks/d0/d041a64e19ef3a74292fa0e04ceb78312b81993c.js" loaded.
3-7-2024 11:29:56-debug: [[Executor]] Register Bullet
3-7-2024 11:29:56-debug: [[Executor]] Module "pack:///chunks/93/93357aa9f8b0460fff77973d559fe7669a1b01b0.js" loaded.
3-7-2024 11:29:56-debug: [[Executor]] Register BulletE
3-7-2024 11:29:56-debug: [[Executor]] Module "pack:///chunks/86/86026ea27f92eb56add0f8a22864022be3ed6e66.js" loaded.
3-7-2024 11:29:56-debug: [[Executor]] Register Enemy
3-7-2024 11:29:56-debug: [[Executor]] Module "pack:///chunks/e9/e9ccfd6adca91d40d5e81c34aed7e88a092ae45d.js" loaded.
3-7-2024 11:29:56-debug: [[Executor]] Register Plane
3-7-2024 11:29:56-debug: [[Executor]] Module "pack:///chunks/80/80666a788b9e491e22041c398d8a921fb255d677.js" loaded.
3-7-2024 11:29:56-debug: [[Executor]] Module "pack:///chunks/f2/f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js" loaded.
3-7-2024 11:29:56-debug: Query asset bundle start0%
3-7-2024 11:29:56-debug: // ---- build task Query asset bundle ----
3-7-2024 11:29:56-debug: Invalidating 'pack:///chunks/93/93357aa9f8b0460fff77973d559fe7669a1b01b0.js'
3-7-2024 11:29:56-debug: Invalidating 'pack:///chunks/f2/f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js'
3-7-2024 11:29:56-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
3-7-2024 11:29:56-debug: // ---- build task Query asset bundle ---- (15ms)
3-7-2024 11:29:56-debug: run build task Query asset bundle success in 15 ms √5%
3-7-2024 11:29:56-debug: Query asset bundle start5%
3-7-2024 11:29:56-debug: // ---- build task Query asset bundle ----
3-7-2024 11:29:56-debug: [Build Memory track]: Query asset bundle start:283.57MB, end 284.46MB, increase: 910.18KB
3-7-2024 11:29:56-debug: [Build Memory track]: Query asset bundle start:284.47MB, end 284.48MB, increase: 9.20KB
3-7-2024 11:29:56-debug: run build task Query asset bundle success in 0 ms √10%
3-7-2024 11:29:56-debug: Sort some build options to settings.json start10%
3-7-2024 11:29:56-debug: // ---- build task Sort some build options to settings.json ----
3-7-2024 11:29:56-debug: run build task Sort some build options to settings.json success in 0 ms √12%
3-7-2024 11:29:56-debug: [Build Memory track]: Sort some build options to settings.json start:284.49MB, end 284.50MB, increase: 11.71KB
3-7-2024 11:29:56-debug: // ---- build task Fill script data to settings ----
3-7-2024 11:29:56-debug: Fill script data to settings start12%
3-7-2024 11:29:56-debug: run build task Fill script data to settings success in 0 ms √13%
3-7-2024 11:29:56-debug: [Build Memory track]: Fill script data to settings start:284.52MB, end 284.53MB, increase: 10.96KB
3-7-2024 11:29:56-debug: Sort some build options to settings.json start13%
3-7-2024 11:29:56-debug: // ---- build task Sort some build options to settings.json ----
3-7-2024 11:29:56-debug: // ---- build task Sort some build options to settings.json ---- (2ms)
3-7-2024 11:29:56-debug: [Build Memory track]: Sort some build options to settings.json start:284.54MB, end 284.60MB, increase: 60.32KB
3-7-2024 11:29:56-debug: run build task Sort some build options to settings.json success in 2 ms √15%
3-7-2024 11:30:06-debug: refresh db internal success
3-7-2024 11:30:06-debug: refresh db assets success
3-7-2024 11:30:06-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 11:30:06-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 11:30:06-debug: asset-db:refresh-all-database (76ms)
3-7-2024 11:30:06-debug: asset-db:worker-effect-data-processing (2ms)
3-7-2024 11:30:06-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
3-7-2024 11:30:13-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scene...
3-7-2024 11:30:13-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scenebackground: #aaff85; color: #000;color: #000;
3-7-2024 11:30:13-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene success
3-7-2024 11:30:13-debug: Query all assets info in project
3-7-2024 11:30:13-debug: init custom config: keepNodeUuid: false, useCache: true
3-7-2024 11:30:13-debug:   Number of all scenes: 1
3-7-2024 11:30:13-debug:   Number of all scripts: 6
3-7-2024 11:30:13-debug:   Number of other assets: 452
3-7-2024 11:30:13-debug: reload all scripts.
3-7-2024 11:30:13-debug: Incremental keys: 
3-7-2024 11:30:14-debug: Set detail map pack:///resolution-detail-map.json: {}
3-7-2024 11:30:14-debug: Unregister DebugViewRuntimeControl
3-7-2024 11:30:14-debug: Unregister Background
3-7-2024 11:30:14-debug: Unregister Bullet
3-7-2024 11:30:14-debug: Unregister BulletE
3-7-2024 11:30:14-debug: Unregister Enemy
3-7-2024 11:30:14-debug: Unregister Plane
3-7-2024 11:30:14-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
3-7-2024 11:30:14-debug: Invalidating 'pack:///chunks/f2/f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js'
3-7-2024 11:30:14-debug: Invalidating 'pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js'
3-7-2024 11:30:14-debug: Invalidating 'pack:///chunks/d0/d041a64e19ef3a74292fa0e04ceb78312b81993c.js'
3-7-2024 11:30:14-debug: Invalidating 'pack:///chunks/93/93357aa9f8b0460fff77973d559fe7669a1b01b0.js'
3-7-2024 11:30:14-debug: Invalidating 'pack:///chunks/86/86026ea27f92eb56add0f8a22864022be3ed6e66.js'
3-7-2024 11:30:14-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
3-7-2024 11:30:14-debug: Invalidating 'pack:///chunks/80/80666a788b9e491e22041c398d8a921fb255d677.js'
3-7-2024 11:30:14-debug: [[Executor]] Module "pack:///chunks/f2/f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js" loaded.
3-7-2024 11:30:14-debug: [[Executor]] Register Background
3-7-2024 11:30:14-debug: [[Executor]] Module "pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js" loaded.
